OWNER	TABLE_NAME	COLUMN_NAME	DATA_TYPE	DATA_LENGTH	NULLABLE	NUM_DISTINCT	NUM_NULLS	IS_NULL	IS_DIMENSION	Max Distinct
OASIS3	AFN_APP_FINANCIALS	AFN_APN_ID	NUMBER	22	N	20931	0	TRUE	FALSE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_BANK_ACCOUNTS_YN	CHAR	1	Y	2	295	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_OWN_SHARES_YN	CHAR	1	Y	2	458	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_LIFE_INSURANCE_YN	CHAR	1	Y	2	472	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_SUPERANNUATION_YN	CHAR	1	Y	2	521	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_TRUSTS_YN	CHAR	1	Y	2	956	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_BENEFICIARY_OTHER_YN	CHAR	1	Y	2	12644	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_BENEFICIARY_OTHER_DESCR	VARCHAR2	1000	Y	66	20865	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_TRANSFER_OTHER_YN	CHAR	1	Y	2	12644	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_TRANSFER_OTHER_DESCR	VARCHAR2	1000	Y	38	20893	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_UNPAID_LOAN_YN	CHAR	1	Y	2	384	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_DECEASED_EST_INTEREST_YN	CHAR	1	Y	2	467	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_DECEASED_PAYMENTS_YN	CHAR	1	Y	2	12654	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_DECEASED_PAYMENTS_DESCR	VARCHAR2	1000	Y	106	20825	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_OWN_REAL_ESTATE_YN	CHAR	1	Y	2	489	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_ASSET_DISPOSALS_YN	CHAR	1	Y	2	665	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_OWN_VEHICLE_YN	CHAR	1	Y	2	626	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_BORROW_VEHICLE_YN	CHAR	1	Y	2	730	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_SOLD_VEHICLE_YN	CHAR	1	Y	2	12791	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_SECURED_CREDITORS_YN	CHAR	1	Y	2	1116	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_STUDENT_LOAN_YN	CHAR	1	Y	2	13001	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_STUDENT_LOAN_REFERENCE	VARCHAR2	150	Y	2373	18185	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_STUDENT_LOAN_AMOUNT	NUMBER	22	Y	1662	18185	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_STUDY_QUALIFICATION	VARCHAR2	150	Y	1818	18185	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_STUDY_LAST_YEAR	NUMBER	22	Y	27	18185	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_CREDIT_CARDS_YN	CHAR	1	Y	2	1227	FALSE	TRUE	20931
OASIS3	AFN_APP_FINANCIALS	AFN_MONEY_OWED_YN	CHAR	1	Y	2	13169	FALSE	TRUE	20931
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_ASSET_CATEGORY	VARCHAR2	8	Y	12	636	FALSE	TRUE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_ABS_ID	NUMBER	22	Y	139	5025	FALSE	TRUE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_RELEVANCE	VARCHAR2	10	N	3	0	TRUE	TRUE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_ABSD_ID	NUMBER	22	Y	549	2660	FALSE	TRUE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_ID	NUMBER	22	N	5287	0	TRUE	FALSE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_VERSION	NUMBER	22	N	9	0	TRUE	TRUE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_LAST_UPDATED	DATE	7	N	1986	0	TRUE	FALSE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_LAST_UPDATED_BY	VARCHAR2	250	N	1662	0	TRUE	FALSE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_LAST_UPDATED_NAME	VARCHAR2	401	N	1647	0	TRUE	FALSE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_AFN_ID	NUMBER	22	Y	1215	2889	FALSE	TRUE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_ITEM_DESCRIPTION	VARCHAR2	1000	Y	1762	384	FALSE	FALSE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_LOCATION	VARCHAR2	1000	Y	1272	1280	FALSE	TRUE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_COST	NUMBER	22	Y	296	720	FALSE	TRUE	5287
OASIS3	AFOA_APP_FIN_OTHER_ASSETS	AFOA_APPROXIMATE_VALUE	NUMBER	22	Y	82	4651	FALSE	TRUE	5287
OASIS3	AFO_ADJUSTMENT_FOLIOS	AFO_FOL_ID	NUMBER	22	N	5	0	TRUE	FALSE	5
OASIS3	AFO_ADJUSTMENT_FOLIOS	AFO_JAR_ID	NUMBER	22	N	5	0	TRUE	FALSE	5
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_RENTAL_PAYEE_ACC_NAME	VARCHAR2	150	Y	139	1170	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_RENTAL_PAYEE_ACC_NO	VARCHAR2	150	Y	130	1172	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_ON_MARKET_YN	CHAR	1	Y	2	559	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_REAL_ESTATE_AGNT_DETAILS	VARCHAR2	1000	Y	151	1176	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_MAORY_LAND_YN	CHAR	1	Y	2	562	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_MAORY_LAND_RENT_YN	CHAR	1	Y	2	550	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_MAORY_LAND_RENT	NUMBER	22	Y	9	1333	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_MAORI_LAND_RENT_PAYER	VARCHAR2	150	Y	10	1333	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_MAORY_TRUSTEE_DETAILS	VARCHAR2	1000	Y	8	1335	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_ID	NUMBER	22	N	1343	0	TRUE	FALSE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_VERSION	NUMBER	22	N	33	0	TRUE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_LAST_UPDATED	DATE	7	N	1220	0	TRUE	FALSE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_LAST_UPDATED_BY	VARCHAR2	250	N	1150	0	TRUE	FALSE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_LAST_UPDATED_NAME	VARCHAR2	401	N	1130	0	TRUE	FALSE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_AFN_ID	NUMBER	22	N	1191	0	TRUE	FALSE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_PROPERTY_ADDRESS	VARCHAR2	1000	Y	1240	10	FALSE	FALSE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_PROPERTY_TYPE_CODE	VARCHAR2	20	Y	4	9	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_PROPERTY_TYPE_OTHER	VARCHAR2	1000	Y	77	1207	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_JOINTLY_OWNED_YN	CHAR	1	Y	2	8	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_CO_OWNER_NAME	VARCHAR2	150	Y	898	349	FALSE	FALSE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_MARKET_VALUE	NUMBER	22	Y	335	13	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_AMOUNT_OWED	NUMBER	22	Y	334	788	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_MORTGAGE_YN	CHAR	1	Y	2	7	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_MORGAGEE_NAME	VARCHAR2	150	Y	250	836	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_INSURED_YN	CHAR	1	Y	2	7	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_INSURER_DETAILS	VARCHAR2	1000	Y	504	452	FALSE	FALSE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_INSURANCE_POLICY_NUMBER	VARCHAR2	150	Y	668	464	FALSE	FALSE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_JOINT_FAMILY_HOME_YN	CHAR	1	Y	2	788	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_RENTED_YN	CHAR	1	Y	2	9	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_MONTHLY_RENTAL_AMOUNT	NUMBER	22	Y	139	1042	FALSE	TRUE	1343
OASIS3	AFR_APP_FIN_REAL_ESTATE	AFR_RENTAL_PAYEE	VARCHAR2	150	Y	258	1042	FALSE	TRUE	1343
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_LUMP_SUM_YN	CHAR	1	Y	2	1845	FALSE	TRUE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_LUMP_SUM_AMOUNTS	VARCHAR2	150	Y	37	7732	FALSE	TRUE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_LUMPSUM_DATES	VARCHAR2	150	Y	39	7732	FALSE	TRUE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_ID	NUMBER	22	N	7771	0	TRUE	FALSE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_VERSION	NUMBER	22	N	1	0	TRUE	TRUE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_LAST_UPDATED	DATE	7	N	7410	0	TRUE	FALSE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_LAST_UPDATED_BY	VARCHAR2	250	N	7023	0	TRUE	FALSE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_LAST_UPDATED_NAME	VARCHAR2	401	N	6836	0	TRUE	FALSE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_AFN_ID	NUMBER	22	N	7411	0	TRUE	FALSE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_FUND_NAME	VARCHAR2	150	Y	1915	282	FALSE	TRUE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_HOLDER_ADDRESS	VARCHAR2	1000	Y	4080	464	FALSE	FALSE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_POLICY_NUMBER	VARCHAR2	150	Y	5986	496	FALSE	FALSE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_CONTRIBUTION_COMMENCED	DATE	7	Y	2563	489	FALSE	FALSE	7771
OASIS3	AFS_APP_FINANCIAL_SUPER	AFS_ESTIMATE_VALUE	NUMBER	22	Y	5185	427	FALSE	FALSE	7771
OASIS3	AFTA_APP_FIN_TRUST_ASSETS	AFTA_ID	NUMBER	22	N	1208	0	TRUE	FALSE	1208
OASIS3	AFTA_APP_FIN_TRUST_ASSETS	AFTA_VERSION	NUMBER	22	N	1	0	TRUE	TRUE	1208
OASIS3	AFTA_APP_FIN_TRUST_ASSETS	AFTA_LAST_UPDATED	DATE	7	N	898	0	TRUE	FALSE	1208
OASIS3	AFTA_APP_FIN_TRUST_ASSETS	AFTA_LAST_UPDATED_BY	VARCHAR2	250	N	840	0	TRUE	FALSE	1208
OASIS3	AFTA_APP_FIN_TRUST_ASSETS	AFTA_LAST_UPDATED_NAME	VARCHAR2	401	N	826	0	TRUE	FALSE	1208
OASIS3	AFTA_APP_FIN_TRUST_ASSETS	AFTA_AFT_ID	NUMBER	22	N	1017	0	TRUE	FALSE	1208
OASIS3	AFTA_APP_FIN_TRUST_ASSETS	AFTA_ASSET_DESCR	VARCHAR2	1000	Y	666	60	FALSE	FALSE	1208
OASIS3	AFTA_APP_FIN_TRUST_ASSETS	AFTA_VALUE	NUMBER	22	Y	290	52	FALSE	TRUE	1208
OASIS3	AFTT_APP_FIN_TRUST_TRANSFER	AFTT_ID	NUMBER	22	N	365	0	TRUE	FALSE	365
OASIS3	AFTT_APP_FIN_TRUST_TRANSFER	AFTT_VERSION	NUMBER	22	N	1	0	TRUE	TRUE	365
OASIS3	AFTT_APP_FIN_TRUST_TRANSFER	AFTT_LAST_UPDATED	DATE	7	N	250	0	TRUE	FALSE	365
OASIS3	AFTT_APP_FIN_TRUST_TRANSFER	AFTT_LAST_UPDATED_BY	VARCHAR2	250	N	238	0	TRUE	FALSE	365
OASIS3	AFTT_APP_FIN_TRUST_TRANSFER	AFTT_LAST_UPDATED_NAME	VARCHAR2	401	N	236	0	TRUE	FALSE	365
OASIS3	AFTT_APP_FIN_TRUST_TRANSFER	AFTT_AFT_ID	NUMBER	22	N	269	0	TRUE	FALSE	365
OASIS3	AFTT_APP_FIN_TRUST_TRANSFER	AFTT_ASSET_TRANSFERRED	VARCHAR2	1000	Y	233	7	FALSE	FALSE	365
OASIS3	AFTT_APP_FIN_TRUST_TRANSFER	AFTT_TRANSFER_DATE	DATE	7	Y	276	14	FALSE	FALSE	365
OASIS3	AFTT_APP_FIN_TRUST_TRANSFER	AFTT_ESTIMATE_VALUE	NUMBER	22	Y	157	19	FALSE	FALSE	365
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_AMNT_OWED	NUMBER	22	Y	46	1577	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_OWED_DETAILS	VARCHAR2	200	Y	50	1577	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_AMNT_OWING	NUMBER	22	Y	64	1552	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_DEBT_DETAILS	VARCHAR2	200	Y	74	1551	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_AMNT_RECEIVED	NUMBER	22	Y	61	1544	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_PMT_DATES	VARCHAR2	200	Y	75	1547	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_OWED_BY_APPLICANT_YN	CHAR	1	Y	2	258	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_ASSET_YN	CHAR	1	Y	2	1021	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_ID	NUMBER	22	N	1627	0	TRUE	FALSE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_VERSION	NUMBER	22	N	58	0	TRUE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_LAST_UPDATED	DATE	7	N	1377	0	TRUE	FALSE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_LAST_UPDATED_BY	VARCHAR2	250	N	1277	0	TRUE	FALSE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_LAST_UPDATED_NAME	VARCHAR2	401	N	1253	0	TRUE	FALSE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_AFN_ID	NUMBER	22	N	1337	0	TRUE	FALSE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_TRUST_NAME	VARCHAR2	150	Y	1405	25	FALSE	FALSE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_TRUSTEE_YN	CHAR	1	Y	2	0	TRUE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_SETTLER_YN	CHAR	1	Y	2	0	TRUE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_BENEFICIARY_YN	CHAR	1	Y	2	0	TRUE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_TRANSFERRED_ASSETS_YN	CHAR	1	Y	2	18	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_PAID_BY_TRUST_YN	CHAR	1	Y	2	23	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_OWED_BY_TRUST_YN	CHAR	1	Y	2	27	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_HOLD_TRUST_DEED_YN	CHAR	1	Y	2	87	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_DEED_DOCUMENT_STORAGE_ID	VARCHAR2	20	Y	235	1392	FALSE	TRUE	1627
OASIS3	AFT_APP_FINANCIAL_TRUSTS	AFT_DEED_HOLDER_DESCR	VARCHAR2	1000	Y	689	842	FALSE	FALSE	1627
OASIS3	AFUD_AFN_UNSEC_DEBTS	AFUD_ID	NUMBER	22	N	71568	0	TRUE	FALSE	71568
OASIS3	AFUD_AFN_UNSEC_DEBTS	AFUD_VERSION	NUMBER	22	N	9	0	TRUE	TRUE	71568
OASIS3	AFUD_AFN_UNSEC_DEBTS	AFUD_LAST_UPDATED	DATE	7	N	16042	0	TRUE	TRUE	71568
OASIS3	AFUD_AFN_UNSEC_DEBTS	AFUD_LAST_UPDATED_BY	VARCHAR2	250	N	11189	0	TRUE	TRUE	71568
OASIS3	AFUD_AFN_UNSEC_DEBTS	AFUD_LAST_UPDATED_NAME	VARCHAR2	401	N	10962	0	TRUE	TRUE	71568
OASIS3	AFUD_AFN_UNSEC_DEBTS	AFUD_AFN_ID	NUMBER	22	N	11861	0	TRUE	TRUE	71568
OASIS3	AFUD_AFN_UNSEC_DEBTS	AFUD_DEBT_TYPE	VARCHAR2	10	Y	6	0	TRUE	TRUE	71568
OASIS3	AFUD_AFN_UNSEC_DEBTS	AFUD_DEBT_YN	CHAR	1	Y	2	1140	FALSE	TRUE	71568
OASIS3	AFUD_AFN_UNSEC_DEBTS	AFUD_AMOUNT_OWED	NUMBER	22	Y	8164	2382	FALSE	TRUE	71568
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_LAST_UPDATED_BY	VARCHAR2	250	N	23	0	TRUE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_LAST_UPDATED_NAME	VARCHAR2	401	N	25	0	TRUE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_LAST_UPDATED	DATE	7	N	13793	0	TRUE	FALSE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_VERSION	NUMBER	22	N	10	0	TRUE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_END_DATE	DATE	7	Y	3916	0	TRUE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_DECLARATION_NAME	VARCHAR2	500	Y	2873	0	TRUE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_OTHER_PARTY_NAME	VARCHAR2	500	Y	1985	11361	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_SITUATION	VARCHAR2	500	Y	3435	7622	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_VESSEL_NAME	VARCHAR2	300	Y	98	16348	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_VESSEL_TYPE	VARCHAR2	300	Y	190	16344	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_VESSEL_CONSTRUCTION	VARCHAR2	100	Y	48	16351	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_VESSEL_BEAM	VARCHAR2	100	Y	40	16353	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_VESSEL_DRAFT	VARCHAR2	100	Y	32	16353	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_VESSEL_LENGTH	VARCHAR2	50	Y	88	16346	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_EXCESS	NUMBER	22	Y	26	111	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_GENERAL_PREMIUM	NUMBER	22	Y	1523	1639	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_CONTENTS_PREMIUM	NUMBER	22	Y	388	9224	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_EARTHQUAKE_PREMIUM	NUMBER	22	Y	858	7530	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_EARTHQUAKE_ON_CONTENTS	NUMBER	22	Y	97	14462	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_FIRE_SERVICE_LEVY	NUMBER	22	Y	626	1742	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_FSL_ON_CONTENTS	NUMBER	22	Y	167	10906	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_TOTAL_PREMIUMS	NUMBER	22	Y	3544	36	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_INVOICE_NO	VARCHAR2	50	Y	105	13376	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_EQC	NUMBER	22	Y	648	3981	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_EQC_ON_CONTENTS	NUMBER	22	Y	174	10403	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_TSN_ID	NUMBER	22	Y	1	16975	FALSE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_FOL_ID	NUMBER	22	Y	16684	277	FALSE	FALSE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_PREMIUM_CHANGED_YN	CHAR	1	Y	2	0	TRUE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_ID	NUMBER	22	N	16976	0	TRUE	FALSE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_ITY_ID	NUMBER	22	N	6	0	TRUE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_STATUS_CODE	VARCHAR2	3	N	5	0	TRUE	TRUE	16976
OASIS3	AID_ASSET_INSUR_DECLARATIONS	AID_START_DATE	DATE	7	N	4009	0	TRUE	TRUE	16976
OASIS3	AIE_APP_PERSON_INCOME	AIE_PAY_FREQUENCY_CODE	VARCHAR2	20	Y	4	23635	FALSE	TRUE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_PAY_FREQUENCY_OTHER	VARCHAR2	1000	Y	137	25925	FALSE	TRUE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_INCOME_PROVIDER_NAME	VARCHAR2	400	Y	5318	12628	FALSE	TRUE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_DPD_ID	NUMBER	22	Y	459	25533	FALSE	TRUE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_INCOME_OTHER	VARCHAR2	1000	Y	792	24836	FALSE	TRUE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_ID	NUMBER	22	N	26068	0	TRUE	FALSE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_VERSION	NUMBER	22	N	4	0	TRUE	TRUE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_LAST_UPDATED	DATE	7	N	23164	0	TRUE	FALSE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_LAST_UPDATED_BY	VARCHAR2	250	N	21182	0	TRUE	FALSE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_LAST_UPDATED_NAME	VARCHAR2	401	N	20246	0	TRUE	FALSE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_INCOME_TYPE_CODE	VARCHAR2	20	Y	12	347	FALSE	TRUE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_AVERAGE_WEEKLY_INCOME	NUMBER	22	Y	8337	654	FALSE	FALSE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_DOCUMENT_STORAGE_ID	VARCHAR2	20	Y	6603	19465	FALSE	FALSE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_CTT_ID	NUMBER	22	Y	8422	17646	FALSE	FALSE	26068
OASIS3	AIE_APP_PERSON_INCOME	AIE_APN_ID	NUMBER	22	Y	22596	535	FALSE	FALSE	26068
OASIS3	AJB_ASSOCIATED_JOBS	AJB_JBD_MASTER_JOB	NUMBER	22	N	27	0	TRUE	FALSE	62
OASIS3	AJB_ASSOCIATED_JOBS	AJB_JBD_SUB_JOB	NUMBER	22	N	40	0	TRUE	FALSE	62
OASIS3	AJB_ASSOCIATED_JOBS	AJB_ID	NUMBER	22	N	62	0	TRUE	FALSE	62
OASIS3	AJB_ASSOCIATED_JOBS	AJB_VERSION	NUMBER	22	N	1	0	TRUE	FALSE	62
OASIS3	AJB_ASSOCIATED_JOBS	AJB_AUTO_COMPLETION_YN	CHAR	1	N	1	0	TRUE	FALSE	62
OASIS3	AJB_ASSOCIATED_JOBS	AJB_COMPLETE_INDEPENDENTLY_YN	CHAR	1	N	1	0	TRUE	FALSE	62
OASIS3	AJB_ASSOCIATED_JOBS	AJB_LAST_UPDATED_BY	VARCHAR2	250	N	2	0	TRUE	FALSE	62
OASIS3	AJB_ASSOCIATED_JOBS	AJB_LAST_UPDATED_NAME	VARCHAR2	401	N	2	0	TRUE	FALSE	62
OASIS3	AJB_ASSOCIATED_JOBS	AJB_LAST_UPDATED	DATE	7	N	13	0	TRUE	FALSE	62
OASIS3	ALI_ASSET_LIST_ITEMS	ALI_ID	NUMBER	22	N	46	0	TRUE	FALSE	46
OASIS3	ALI_ASSET_LIST_ITEMS	ALI_CODE	VARCHAR2	20	N	43	0	TRUE	FALSE	46
OASIS3	ALI_ASSET_LIST_ITEMS	ALI_ABL_CODE	VARCHAR2	20	N	7	0	TRUE	FALSE	46
